"country","year","project","tags","site","latitude","longitude","reef_type","reef_zone","reef_exposure","reef_slope","management","management_secondary","management_est_year","management_size","management_parties","management_compliance","management_rules","sample_date","transect_number","depth","fish_family","fish_genus","fish_taxon","size","biomass_kgha","trophic_group","functional_group"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_25",-15.784,49.68056,"fringing","pinnacle","semi-exposed", ,"Vatolava no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-12,25,4,"Scaridae","Chlorurus","Chlorurus cyanescens",25,10.04,"herbivore-detritivore","excavator"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_25",-15.784,49.68056,"fringing","pinnacle","semi-exposed", ,"Vatolava no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-12,25,4,"Scaridae","Chlorurus","Chlorurus cyanescens",25,5.02,"herbivore-detritivore","excavator"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_25",-15.784,49.68056,"fringing","pinnacle","semi-exposed", ,"Vatolava no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-12,25,4,"Scaridae","Chlorurus","Chlorurus cyanescens",30,8.74,"herbivore-detritivore","excavator"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_25",-15.784,49.68056,"fringing","pinnacle","semi-exposed", ,"Vatolava no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-12,25,4,"Scaridae","Chlorurus","Chlorurus cyanescens",40,20.96,"herbivore-detritivore","excavator"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_25",-15.784,49.68056,"fringing","pinnacle","semi-exposed", ,"Vatolava no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-12,25,4,"Scaridae","Chlorurus","Chlorurus cyanescens",45,59.97,"herbivore-detritivore","excavator"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_25",-15.784,49.68056,"fringing","pinnacle","semi-exposed", ,"Vatolava no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-12,25,4,"Scaridae","Scarus","Scarus niger",40,25.78,"herbivore-detritivore","scraper"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_25",-15.784,49.68056,"fringing","pinnacle","semi-exposed", ,"Vatolava no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-12,25,4,"Siganidae","Siganus","Siganus argenteus",20,9.66,"herbivore-detritivore","cropper/grazer"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_25",-15.784,49.68056,"fringing","pinnacle","semi-exposed", ,"Vatolava no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-12,25,4,"Siganidae","Siganus","Siganus argenteus",25,23.26,"herbivore-detritivore","cropper/grazer"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_25",-15.784,49.68056,"fringing","pinnacle","semi-exposed", ,"Vatolava no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-12,25,4,"Siganidae","Siganus","Siganus stellatus",40,12.76,"herbivore-detritivore","cropper/grazer"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Acanthuridae","Acanthurus","Acanthurus xanthopterus",20,3.11,"herbivore-detritivore","cropper/grazer"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Acanthuridae","Acanthurus","Acanthurus xanthopterus",40,46.15,"herbivore-detritivore","cropper/grazer"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Acanthuridae","Naso","Naso unicornis",45,160.91,"herbivore-macroalgae","browser"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Caesioinidae","Pterocaesio","Pterocaesio trilineata",3,0.05,"planktivore","planktivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Caesioinidae","Pterocaesio","Pterocaesio trilineata",3,0.1,"planktivore","planktivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Caesioinidae","Pterocaesio","Pterocaesio trilineata",3,0.05,"planktivore","planktivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Caesioinidae","Pterocaesio","Pterocaesio trilineata",5,0.26,"planktivore","planktivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Caesioinidae","Pterocaesio","Pterocaesio trilineata",5,0.16,"planktivore","planktivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Chaetodontidae","Chaetodon","Chaetodon vagabundus",11,0.69,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Chaetodontidae","Chaetodon","Chaetodon vagabundus",14,1.42,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Labridae","Anampses","Anampses lineatus",6,0.24,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Labridae","Anampses","Anampses lineatus",6,0.14,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Labridae","Anampses","Anampses lineatus",7,0.23,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Labridae","Anampses","Anampses lineatus",7,0.23,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Labridae","Anampses","Anampses lineatus",9,0.5,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Labridae","Cheilinus","Cheilinus trilobatus",12,0.67,"invertivore-mobile","macro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Labridae","Cheilinus","Cheilinus trilobatus",20,3.12,"invertivore-mobile","macro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Labridae","Cheilinus","Cheilinus trilobatus",30,10.52,"invertivore-mobile","macro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Labridae","Epibulus","Epibulus insidiator",10,0.34,"piscivore","pisci-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Labridae","Halichoeres","Halichoeres cosmetus",8,0.12,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Labridae","Halichoeres","Halichoeres cosmetus",10,0.24,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Labridae","Halichoeres","Halichoeres marginatus",9,0.19,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Labridae","Halichoeres","Halichoeres nebulosus",3,0.01,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Labridae","Halichoeres","Halichoeres nebulosus",4,0.01,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Labridae","Halichoeres","Halichoeres nebulosus",7,0.24,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Labridae","Halichoeres","Halichoeres nebulosus",8,0.12,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Labridae","Labroides","Labroides dimidiatus",2,0,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Labridae","Thalassoma","Thalassoma lunare",10,0.27,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Labridae","Thalassoma","Thalassoma lunare",11,0.35,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Labridae","Thalassoma","Thalassoma lunare",12,0.45,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Labridae","Thalassoma","Thalassoma lunare",12,0.45,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Labridae","Thalassoma","Thalassoma lunare",14,0.7,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Labridae","Thalassoma","Thalassoma lunare",15,2.55,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Labridae","Thalassoma","Thalassoma lunare",15,0.85,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Labridae","Thalassoma","Thalassoma lunare",20,11.62,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Lethrinidae","Lethrinus","Lethrinus harak",40,43.43,"invertivore-mobile","macro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Mullidae","Parupeneus","Parupeneus barberinus",30,6.57,"invertivore-mobile","macro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Nemipteridae","Scolopsis","Scolopsis vosmeri",15,1.16,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Nemipteridae","Scolopsis","Scolopsis vosmeri",15,2.33,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Nemipteridae","Scolopsis","Scolopsis vosmeri",16,2.82,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Pomacentridae","Abudefduf","Abudefduf sparoides",12,1.74,"omnivore","planktivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Pomacentridae","Chromis","Chromis viridis",8,0.67,"planktivore","planktivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Pomacentridae","Plectroglyphidodon","Plectroglyphidodon lacrymatus",5,0.06,"herbivore-detritivore","cropper/grazer"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Pomacentridae","Pomacentrus","Pomacentrus baenschi",5,0.04,"herbivore-detritivore","cropper/grazer"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Pomacentridae","Pomacentrus","Pomacentrus caeruleus",3,0.08,"planktivore","planktivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Pomacentridae","Pomacentrus","Pomacentrus caeruleus",3,0.03,"planktivore","planktivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Pomacentridae","Pomacentrus","Pomacentrus trilineatus",3,0.06,"planktivore","planktivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Pomacentridae","Pomacentrus","Pomacentrus trilineatus",3,0.13,"planktivore","planktivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Pomacentridae","Pomacentrus","Pomacentrus trilineatus",3,0.13,"planktivore","planktivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Pomacentridae","Pomacentrus","Pomacentrus trilineatus",3,0.09,"planktivore","planktivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Pomacentridae","Pomacentrus","Pomacentrus trilineatus",3,0.19,"planktivore","planktivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Pomacentridae","Pomacentrus","Pomacentrus trilineatus",5,0.29,"planktivore","planktivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Pomacentridae","Pomacentrus","Pomacentrus trilineatus",5,0.29,"planktivore","planktivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Pomacentridae","Pomacentrus","Pomacentrus trilineatus",5,0.23,"planktivore","planktivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Pomacentridae","Pomacentrus","Pomacentrus trilineatus",6,0.99,"planktivore","planktivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Pomacentridae","Stegastes","Stegastes",6,0.19,"herbivore-detritivore","cropper/grazer"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Pomacentridae","Stegastes","Stegastes",8,2.28,"herbivore-detritivore","cropper/grazer"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Pomacentridae","Stegastes","Stegastes fasciolatus",6,0.1,"herbivore-detritivore","cropper/grazer"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Pomacentridae","Stegastes","Stegastes fasciolatus",8,1.58,"herbivore-detritivore","cropper/grazer"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Pomacentridae","Stegastes","Stegastes fasciolatus",8,0.95,"herbivore-detritivore","cropper/grazer"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Pomacentridae","Stegastes","Stegastes fasciolatus",8,1.58,"herbivore-detritivore","cropper/grazer"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Pomacentridae","Stegastes","Stegastes fasciolatus",8,1.58,"herbivore-detritivore","cropper/grazer"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Pomacentridae","Stegastes","Stegastes fasciolatus",8,1.58,"herbivore-detritivore","cropper/grazer"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Pomacentridae","Stegastes","Stegastes fasciolatus",8,1.58,"herbivore-detritivore","cropper/grazer"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Pomacentridae","Stegastes","Stegastes fasciolatus",8,0.48,"herbivore-detritivore","cropper/grazer"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Pomacentridae","Stegastes","Stegastes fasciolatus",8,1.27,"herbivore-detritivore","cropper/grazer"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Pomacentridae","Stegastes","Stegastes fasciolatus",8,0.16,"herbivore-detritivore","cropper/grazer"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Pomacentridae","Stegastes","Stegastes fasciolatus",8,1.58,"herbivore-detritivore","cropper/grazer"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Pomacentridae","Stegastes","Stegastes fasciolatus",9,2.05,"herbivore-detritivore","cropper/grazer"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Pomacentridae","Stegastes","Stegastes fasciolatus",10,0.39,"herbivore-detritivore","cropper/grazer"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Pomacentridae","Stegastes","Stegastes limbatus",10,0.48,"herbivore-detritivore","cropper/grazer"
